workerid,proliferate.condition,condition,item,response,slide_number,trial_type,catch_trials,subject_information.age,subject_information.assess,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.gender,subject_information.language,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
51,Default,YQA,troopleader,0.43,30,one_slider,[],20,Confused,long af,2,0,Male,english,Safari,Mac,1366,1024,15.336083333333333,
51,Default,NDA,scientist,0.54,31,one_slider,[],20,Confused,long af,2,0,Male,english,Safari,Mac,1366,1024,15.336083333333333,
51,Default,NQA,conductor,0.5,32,one_slider,[],20,Confused,long af,2,0,Male,english,Safari,Mac,1366,1024,15.336083333333333,
51,Default,YDI,professor,0.48,33,one_slider,[],20,Confused,long af,2,0,Male,english,Safari,Mac,1366,1024,15.336083333333333,
51,Default,YDA,pilot,0.42,34,one_slider,[],20,Confused,long af,2,0,Male,english,Safari,Mac,1366,1024,15.336083333333333,
51,Default,filler,filler1,0.6,35,one_slider,[],20,Confused,long af,2,0,Male,english,Safari,Mac,1366,1024,15.336083333333333,
57,Default,,,0.51,,one_slider_practice,[],,Confused,,-1,-1,Male,,Chrome,Windows,1080,1920,1.9018666666666664,
57,Default,,,0.5,,one_slider_practice,[],,Confused,,-1,-1,Male,,Chrome,Windows,1080,1920,1.9018666666666664,
57,Default,filler,filler2,0.5,6,one_slider,[],,Confused,,-1,-1,Male,,Chrome,Windows,1080,1920,1.9018666666666664,
57,Default,filler,filler5,0.47,7,one_slider,[],,Confused,,-1,-1,Male,,Chrome,Windows,1080,1920,1.9018666666666664,
57,Default,filler,filler4,0.49,8,one_slider,[],,Confused,,-1,-1,Male,,Chrome,Windows,1080,1920,1.9018666666666664,
57,Default,YQA,groom,0.52,9,one_slider,[],,Confused,,-1,-1,Male,,Chrome,Windows,1080,1920,1.9018666666666664,
57,Default,YDI,doctor,0.5,10,one_slider,[],,Confused,,-1,-1,Male,,Chrome,Windows,1080,1920,1.9018666666666664,
57,Default,filler,filler6,0.51,11,one_slider,[],,Confused,,-1,-1,Male,,Chrome,Windows,1080,1920,1.9018666666666664,
57,Default,NDA,scientist,0.51,12,one_slider,[],,Confused,,-1,-1,Male,,Chrome,Windows,1080,1920,1.9018666666666664,
57,Default,NQI,professor,0.49,13,one_slider,[],,Confused,,-1,-1,Male,,Chrome,Windows,1080,1920,1.9018666666666664,
57,Default,NQA,nutritionist,0.51,14,one_slider,[],,Confused,,-1,-1,Male,,Chrome,Windows,1080,1920,1.9018666666666664,
57,Default,NDA,patient,0.48,15,one_slider,[],,Confused,,-1,-1,Male,,Chrome,Windows,1080,1920,1.9018666666666664,
57,Default,YQA,pilot,0.48,16,one_slider,[],,Confused,,-1,-1,Male,,Chrome,Windows,1080,1920,1.9018666666666664,
57,Default,NQA,travelagent,0.51,17,one_slider,[],,Confused,,-1,-1,Male,,Chrome,Windows,1080,1920,1.9018666666666664,
57,Default,YDI,conductor,0.5,18,one_slider,[],,Confused,,-1,-1,Male,,Chrome,Windows,1080,1920,1.9018666666666664,
57,Default,NDI,choreographer,0.48,19,one_slider,[],,Confused,,-1,-1,Male,,Chrome,Windows,1080,1920,1.9018666666666664,
57,Default,NDA,CEO,0.5,20,one_slider,[],,Confused,,-1,-1,Male,,Chrome,Windows,1080,1920,1.9018666666666664,
57,Default,YDA,priest,0.5,21,one_slider,[],,Confused,,-1,-1,Male,,Chrome,Windows,1080,1920,1.9018666666666664,
57,Default,NDI,pianist,0.52,22,one_slider,[],,Confused,,-1,-1,Male,,Chrome,Windows,1080,1920,1.9018666666666664,
57,Default,NQI,chef,0.51,23,one_slider,[],,Confused,,-1,-1,Male,,Chrome,Windows,1080,1920,1.9018666666666664,
57,Default,YDA,supervisor,0.48,24,one_slider,[],,Confused,,-1,-1,Male,,Chrome,Windows,1080,1920,1.9018666666666664,
57,Default,YQI,fan,0.46,25,one_slider,[],,Confused,,-1,-1,Male,,Chrome,Windows,1080,1920,1.9018666666666664,
57,Default,YQA,coach,0.48,26,one_slider,[],,Confused,,-1,-1,Male,,Chrome,Windows,1080,1920,1.9018666666666664,
57,Default,NDI,bartender,0.49,27,one_slider,[],,Confused,,-1,-1,Male,,Chrome,Windows,1080,1920,1.9018666666666664,
57,Default,YDI,dentist,0.49,28,one_slider,[],,Confused,,-1,-1,Male,,Chrome,Windows,1080,1920,1.9018666666666664,
57,Default,NQA,artist,0.49,29,one_slider,[],,Confused,,-1,-1,Male,,Chrome,Windows,1080,1920,1.9018666666666664,
57,Default,NQI,troopleader,0.48,30,one_slider,[],,Confused,,-1,-1,Male,,Chrome,Windows,1080,1920,1.9018666666666664,
57,Default,YQI,queen,0.49,31,one_slider,[],,Confused,,-1,-1,Male,,Chrome,Windows,1080,1920,1.9018666666666664,
57,Default,YDA,playwright,0.49,32,one_slider,[],,Confused,,-1,-1,Male,,Chrome,Windows,1080,1920,1.9018666666666664,
57,Default,YQI,stylist,0.5,33,one_slider,[],,Confused,,-1,-1,Male,,Chrome,Windows,1080,1920,1.9018666666666664,
57,Default,filler,filler3,0.49,34,one_slider,[],,Confused,,-1,-1,Male,,Chrome,Windows,1080,1920,1.9018666666666664,
57,Default,filler,filler1,0.49,35,one_slider,[],,Confused,,-1,-1,Male,,Chrome,Windows,1080,1920,1.9018666666666664,
10,Default,,,0.22,,one_slider_practice,[],GREG,,GREG,-1,-1,,GREG,Safari,Mac,956,1470,0.47778333333333334,
10,Default,,,0.78,,one_slider_practice,[],GREG,,GREG,-1,-1,,GREG,Safari,Mac,956,1470,0.47778333333333334,
10,Default,YQA,supervisor,0.21,6,one_slider,[],GREG,,GREG,-1,-1,,GREG,Safari,Mac,956,1470,0.47778333333333334,
10,Default,NDI,groom,0.79,7,one_slider,[],GREG,,GREG,-1,-1,,GREG,Safari,Mac,956,1470,0.47778333333333334,
10,Default,YDI,pilot,0.26,8,one_slider,[],GREG,,GREG,-1,-1,,GREG,Safari,Mac,956,1470,0.47778333333333334,
10,Default,NQA,coach,0.85,9,one_slider,[],GREG,,GREG,-1,-1,,GREG,Safari,Mac,956,1470,0.47778333333333334,
50,Default,,,1,,one_slider_practice,[],21,Yes,"It was hard to use the slider, especially since most of my judgements fell into either ""yep sounds good"", ""nope I can't parse this"" or ""this is probably right but I wouldn't produce it"", of which there are not distinct score to give for each.",2,1,Male,English,Chrome,Windows,1440,2560,6.4003,
50,Default,,,1,,one_slider_practice,[],21,Yes,"It was hard to use the slider, especially since most of my judgements fell into either ""yep sounds good"", ""nope I can't parse this"" or ""this is probably right but I wouldn't produce it"", of which there are not distinct score to give for each.",2,1,Male,English,Chrome,Windows,1440,2560,6.4003,
50,Default,YQI,pilot,0,6,one_slider,[],21,Yes,"It was hard to use the slider, especially since most of my judgements fell into either ""yep sounds good"", ""nope I can't parse this"" or ""this is probably right but I wouldn't produce it"", of which there are not distinct score to give for each.",2,1,Male,English,Chrome,Windows,1440,2560,6.4003,
50,Default,NQI,bartender,0.77,7,one_slider,[],21,Yes,"It was hard to use the slider, especially since most of my judgements fell into either ""yep sounds good"", ""nope I can't parse this"" or ""this is probably right but I wouldn't produce it"", of which there are not distinct score to give for each.",2,1,Male,English,Chrome,Windows,1440,2560,6.4003,
50,Default,filler,filler4,1,8,one_slider,[],21,Yes,"It was hard to use the slider, especially since most of my judgements fell into either ""yep sounds good"", ""nope I can't parse this"" or ""this is probably right but I wouldn't produce it"", of which there are not distinct score to give for each.",2,1,Male,English,Chrome,Windows,1440,2560,6.4003,
50,Default,YQI,supervisor,0,9,one_slider,[],21,Yes,"It was hard to use the slider, especially since most of my judgements fell into either ""yep sounds good"", ""nope I can't parse this"" or ""this is probably right but I wouldn't produce it"", of which there are not distinct score to give for each.",2,1,Male,English,Chrome,Windows,1440,2560,6.4003,
50,Default,NDA,patient,1,10,one_slider,[],21,Yes,"It was hard to use the slider, especially since most of my judgements fell into either ""yep sounds good"", ""nope I can't parse this"" or ""this is probably right but I wouldn't produce it"", of which there are not distinct score to give for each.",2,1,Male,English,Chrome,Windows,1440,2560,6.4003,
50,Default,YDA,dentist,0.38,11,one_slider,[],21,Yes,"It was hard to use the slider, especially since most of my judgements fell into either ""yep sounds good"", ""nope I can't parse this"" or ""this is probably right but I wouldn't produce it"", of which there are not distinct score to give for each.",2,1,Male,English,Chrome,Windows,1440,2560,6.4003,
50,Default,YDI,priest,0.72,12,one_slider,[],21,Yes,"It was hard to use the slider, especially since most of my judgements fell into either ""yep sounds good"", ""nope I can't parse this"" or ""this is probably right but I wouldn't produce it"", of which there are not distinct score to give for each.",2,1,Male,English,Chrome,Windows,1440,2560,6.4003,
50,Default,YQA,doctor,0.23,13,one_slider,[],21,Yes,"It was hard to use the slider, especially since most of my judgements fell into either ""yep sounds good"", ""nope I can't parse this"" or ""this is probably right but I wouldn't produce it"", of which there are not distinct score to give for each.",2,1,Male,English,Chrome,Windows,1440,2560,6.4003,
50,Default,filler,filler6,0,14,one_slider,[],21,Yes,"It was hard to use the slider, especially since most of my judgements fell into either ""yep sounds good"", ""nope I can't parse this"" or ""this is probably right but I wouldn't produce it"", of which there are not distinct score to give for each.",2,1,Male,English,Chrome,Windows,1440,2560,6.4003,
50,Default,NDI,fan,1,15,one_slider,[],21,Yes,"It was hard to use the slider, especially since most of my judgements fell into either ""yep sounds good"", ""nope I can't parse this"" or ""this is probably right but I wouldn't produce it"", of which there are not distinct score to give for each.",2,1,Male,English,Chrome,Windows,1440,2560,6.4003,
50,Default,NDI,artist,1,16,one_slider,[],21,Yes,"It was hard to use the slider, especially since most of my judgements fell into either ""yep sounds good"", ""nope I can't parse this"" or ""this is probably right but I wouldn't produce it"", of which there are not distinct score to give for each.",2,1,Male,English,Chrome,Windows,1440,2560,6.4003,
50,Default,YDA,scientist,0.08,17,one_slider,[],21,Yes,"It was hard to use the slider, especially since most of my judgements fell into either ""yep sounds good"", ""nope I can't parse this"" or ""this is probably right but I wouldn't produce it"", of which there are not distinct score to give for each.",2,1,Male,English,Chrome,Windows,1440,2560,6.4003,
50,Default,NDA,nutritionist,0.77,18,one_slider,[],21,Yes,"It was hard to use the slider, especially since most of my judgements fell into either ""yep sounds good"", ""nope I can't parse this"" or ""this is probably right but I wouldn't produce it"", of which there are not distinct score to give for each.",2,1,Male,English,Chrome,Windows,1440,2560,6.4003,
50,Default,filler,filler2,1,19,one_slider,[],21,Yes,"It was hard to use the slider, especially since most of my judgements fell into either ""yep sounds good"", ""nope I can't parse this"" or ""this is probably right but I wouldn't produce it"", of which there are not distinct score to give for each.",2,1,Male,English,Chrome,Windows,1440,2560,6.4003,
50,Default,NQA,choreographer,1,20,one_slider,[],21,Yes,"It was hard to use the slider, especially since most of my judgements fell into either ""yep sounds good"", ""nope I can't parse this"" or ""this is probably right but I wouldn't produce it"", of which there are not distinct score to give for each.",2,1,Male,English,Chrome,Windows,1440,2560,6.4003,
50,Default,NDA,playwright,1,21,one_slider,[],21,Yes,"It was hard to use the slider, especially since most of my judgements fell into either ""yep sounds good"", ""nope I can't parse this"" or ""this is probably right but I wouldn't produce it"", of which there are not distinct score to give for each.",2,1,Male,English,Chrome,Windows,1440,2560,6.4003,
50,Default,YQI,professor,1,22,one_slider,[],21,Yes,"It was hard to use the slider, especially since most of my judgements fell into either ""yep sounds good"", ""nope I can't parse this"" or ""this is probably right but I wouldn't produce it"", of which there are not distinct score to give for each.",2,1,Male,English,Chrome,Windows,1440,2560,6.4003,
50,Default,NDI,CEO,1,23,one_slider,[],21,Yes,"It was hard to use the slider, especially since most of my judgements fell into either ""yep sounds good"", ""nope I can't parse this"" or ""this is probably right but I wouldn't produce it"", of which there are not distinct score to give for each.",2,1,Male,English,Chrome,Windows,1440,2560,6.4003,
50,Default,NQA,queen,1,24,one_slider,[],21,Yes,"It was hard to use the slider, especially since most of my judgements fell into either ""yep sounds good"", ""nope I can't parse this"" or ""this is probably right but I wouldn't produce it"", of which there are not distinct score to give for each.",2,1,Male,English,Chrome,Windows,1440,2560,6.4003,
50,Default,NQA,groom,0.22,25,one_slider,[],21,Yes,"It was hard to use the slider, especially since most of my judgements fell into either ""yep sounds good"", ""nope I can't parse this"" or ""this is probably right but I wouldn't produce it"", of which there are not distinct score to give for each.",2,1,Male,English,Chrome,Windows,1440,2560,6.4003,
50,Default,YDI,travelagent,0,26,one_slider,[],21,Yes,"It was hard to use the slider, especially since most of my judgements fell into either ""yep sounds good"", ""nope I can't parse this"" or ""this is probably right but I wouldn't produce it"", of which there are not distinct score to give for each.",2,1,Male,English,Chrome,Windows,1440,2560,6.4003,
50,Default,YDI,stylist,0,27,one_slider,[],21,Yes,"It was hard to use the slider, especially since most of my judgements fell into either ""yep sounds good"", ""nope I can't parse this"" or ""this is probably right but I wouldn't produce it"", of which there are not distinct score to give for each.",2,1,Male,English,Chrome,Windows,1440,2560,6.4003,
50,Default,filler,filler1,1,28,one_slider,[],21,Yes,"It was hard to use the slider, especially since most of my judgements fell into either ""yep sounds good"", ""nope I can't parse this"" or ""this is probably right but I wouldn't produce it"", of which there are not distinct score to give for each.",2,1,Male,English,Chrome,Windows,1440,2560,6.4003,
50,Default,filler,filler5,1,29,one_slider,[],21,Yes,"It was hard to use the slider, especially since most of my judgements fell into either ""yep sounds good"", ""nope I can't parse this"" or ""this is probably right but I wouldn't produce it"", of which there are not distinct score to give for each.",2,1,Male,English,Chrome,Windows,1440,2560,6.4003,
50,Default,YQA,coach,0.1,30,one_slider,[],21,Yes,"It was hard to use the slider, especially since most of my judgements fell into either ""yep sounds good"", ""nope I can't parse this"" or ""this is probably right but I wouldn't produce it"", of which there are not distinct score to give for each.",2,1,Male,English,Chrome,Windows,1440,2560,6.4003,
50,Default,filler,filler3,1,31,one_slider,[],21,Yes,"It was hard to use the slider, especially since most of my judgements fell into either ""yep sounds good"", ""nope I can't parse this"" or ""this is probably right but I wouldn't produce it"", of which there are not distinct score to give for each.",2,1,Male,English,Chrome,Windows,1440,2560,6.4003,
50,Default,YDA,conductor,0.15,32,one_slider,[],21,Yes,"It was hard to use the slider, especially since most of my judgements fell into either ""yep sounds good"", ""nope I can't parse this"" or ""this is probably right but I wouldn't produce it"", of which there are not distinct score to give for each.",2,1,Male,English,Chrome,Windows,1440,2560,6.4003,
50,Default,YQA,pianist,0.14,33,one_slider,[],21,Yes,"It was hard to use the slider, especially since most of my judgements fell into either ""yep sounds good"", ""nope I can't parse this"" or ""this is probably right but I wouldn't produce it"", of which there are not distinct score to give for each.",2,1,Male,English,Chrome,Windows,1440,2560,6.4003,
50,Default,NQI,troopleader,1,34,one_slider,[],21,Yes,"It was hard to use the slider, especially since most of my judgements fell into either ""yep sounds good"", ""nope I can't parse this"" or ""this is probably right but I wouldn't produce it"", of which there are not distinct score to give for each.",2,1,Male,English,Chrome,Windows,1440,2560,6.4003,
50,Default,NQI,chef,1,35,one_slider,[],21,Yes,"It was hard to use the slider, especially since most of my judgements fell into either ""yep sounds good"", ""nope I can't parse this"" or ""this is probably right but I wouldn't produce it"", of which there are not distinct score to give for each.",2,1,Male,English,Chrome,Windows,1440,2560,6.4003,
6,Default,,,0.63,,one_slider_practice,[],64,Yes,Masha,4,1,Female,Russisan,Chrome,Mac,1050,1680,6.566483333333333,
6,Default,,,0.35,,one_slider_practice,[],64,Yes,Masha,4,1,Female,Russisan,Chrome,Mac,1050,1680,6.566483333333333,
6,Default,YQA,bartender,0.83,6,one_slider,[],64,Yes,Masha,4,1,Female,Russisan,Chrome,Mac,1050,1680,6.566483333333333,
6,Default,NQI,supervisor,0.41,7,one_slider,[],64,Yes,Masha,4,1,Female,Russisan,Chrome,Mac,1050,1680,6.566483333333333,
6,Default,YDA,choreographer,0.14,8,one_slider,[],64,Yes,Masha,4,1,Female,Russisan,Chrome,Mac,1050,1680,6.566483333333333,
6,Default,YQA,groom,0.82,9,one_slider,[],64,Yes,Masha,4,1,Female,Russisan,Chrome,Mac,1050,1680,6.566483333333333,
6,Default,filler,filler1,0.6,10,one_slider,[],64,Yes,Masha,4,1,Female,Russisan,Chrome,Mac,1050,1680,6.566483333333333,
6,Default,NDA,travelagent,0.61,11,one_slider,[],64,Yes,Masha,4,1,Female,Russisan,Chrome,Mac,1050,1680,6.566483333333333,
6,Default,filler,filler5,0.35,12,one_slider,[],64,Yes,Masha,4,1,Female,Russisan,Chrome,Mac,1050,1680,6.566483333333333,
6,Default,YDI,dentist,0.25,13,one_slider,[],64,Yes,Masha,4,1,Female,Russisan,Chrome,Mac,1050,1680,6.566483333333333,
6,Default,filler,filler4,0.3,14,one_slider,[],64,Yes,Masha,4,1,Female,Russisan,Chrome,Mac,1050,1680,6.566483333333333,
6,Default,NQA,queen,0.74,15,one_slider,[],64,Yes,Masha,4,1,Female,Russisan,Chrome,Mac,1050,1680,6.566483333333333,
6,Default,NDA,coach,0.79,16,one_slider,[],64,Yes,Masha,4,1,Female,Russisan,Chrome,Mac,1050,1680,6.566483333333333,
6,Default,filler,filler6,0.17,17,one_slider,[],64,Yes,Masha,4,1,Female,Russisan,Chrome,Mac,1050,1680,6.566483333333333,
6,Default,filler,filler3,0.78,18,one_slider,[],64,Yes,Masha,4,1,Female,Russisan,Chrome,Mac,1050,1680,6.566483333333333,
6,Default,filler,filler2,0.74,19,one_slider,[],64,Yes,Masha,4,1,Female,Russisan,Chrome,Mac,1050,1680,6.566483333333333,
6,Default,YDA,professor,0.18,20,one_slider,[],64,Yes,Masha,4,1,Female,Russisan,Chrome,Mac,1050,1680,6.566483333333333,
6,Default,NDI,troopleader,0.97,21,one_slider,[],64,Yes,Masha,4,1,Female,Russisan,Chrome,Mac,1050,1680,6.566483333333333,
6,Default,NDI,fan,0.73,22,one_slider,[],64,Yes,Masha,4,1,Female,Russisan,Chrome,Mac,1050,1680,6.566483333333333,
6,Default,NQI,patient,0.72,23,one_slider,[],64,Yes,Masha,4,1,Female,Russisan,Chrome,Mac,1050,1680,6.566483333333333,
6,Default,YDI,chef,0.12,24,one_slider,[],64,Yes,Masha,4,1,Female,Russisan,Chrome,Mac,1050,1680,6.566483333333333,
6,Default,YQI,CEO,0.15,25,one_slider,[],64,Yes,Masha,4,1,Female,Russisan,Chrome,Mac,1050,1680,6.566483333333333,
6,Default,NQA,pilot,0.82,26,one_slider,[],64,Yes,Masha,4,1,Female,Russisan,Chrome,Mac,1050,1680,6.566483333333333,
6,Default,NQA,priest,0.69,27,one_slider,[],64,Yes,Masha,4,1,Female,Russisan,Chrome,Mac,1050,1680,6.566483333333333,
6,Default,YQA,doctor,0.15,28,one_slider,[],64,Yes,Masha,4,1,Female,Russisan,Chrome,Mac,1050,1680,6.566483333333333,
6,Default,NQI,nutritionist,0.9,29,one_slider,[],64,Yes,Masha,4,1,Female,Russisan,Chrome,Mac,1050,1680,6.566483333333333,
6,Default,YQI,conductor,0.13,30,one_slider,[],64,Yes,Masha,4,1,Female,Russisan,Chrome,Mac,1050,1680,6.566483333333333,
6,Default,YQI,scientist,0.1,31,one_slider,[],64,Yes,Masha,4,1,Female,Russisan,Chrome,Mac,1050,1680,6.566483333333333,
6,Default,NDI,playwright,0.87,32,one_slider,[],64,Yes,Masha,4,1,Female,Russisan,Chrome,Mac,1050,1680,6.566483333333333,
6,Default,YDA,pianist,0.1,33,one_slider,[],64,Yes,Masha,4,1,Female,Russisan,Chrome,Mac,1050,1680,6.566483333333333,
6,Default,NDA,stylist,0.79,34,one_slider,[],64,Yes,Masha,4,1,Female,Russisan,Chrome,Mac,1050,1680,6.566483333333333,
6,Default,YDI,artist,0.13,35,one_slider,[],64,Yes,Masha,4,1,Female,Russisan,Chrome,Mac,1050,1680,6.566483333333333,
66,Default,,,0.39,,one_slider_practice,[],22,Confused,,2,0,Female,English,Chrome,Mac,1120,1792,6.6093166666666665,
66,Default,,,0.71,,one_slider_practice,[],22,Confused,,2,0,Female,English,Chrome,Mac,1120,1792,6.6093166666666665,
66,Default,filler,filler3,1,6,one_slider,[],22,Confused,,2,0,Female,English,Chrome,Mac,1120,1792,6.6093166666666665,
66,Default,YDA,fan,0.01,7,one_slider,[],22,Confused,,2,0,Female,English,Chrome,Mac,1120,1792,6.6093166666666665,
66,Default,YQI,chef,0.04,8,one_slider,[],22,Confused,,2,0,Female,English,Chrome,Mac,1120,1792,6.6093166666666665,
66,Default,NDI,CEO,0.25,9,one_slider,[],22,Confused,,2,0,Female,English,Chrome,Mac,1120,1792,6.6093166666666665,
66,Default,NQA,scientist,0.58,10,one_slider,[],22,Confused,,2,0,Female,English,Chrome,Mac,1120,1792,6.6093166666666665,
66,Default,filler,filler6,0.05,11,one_slider,[],22,Confused,,2,0,Female,English,Chrome,Mac,1120,1792,6.6093166666666665,
66,Default,NDI,dentist,0.47,12,one_slider,[],22,Confused,,2,0,Female,English,Chrome,Mac,1120,1792,6.6093166666666665,
66,Default,filler,filler2,0,13,one_slider,[],22,Confused,,2,0,Female,English,Chrome,Mac,1120,1792,6.6093166666666665,
66,Default,NQA,pilot,0.02,14,one_slider,[],22,Confused,,2,0,Female,English,Chrome,Mac,1120,1792,6.6093166666666665,
66,Default,YDA,professor,0.02,15,one_slider,[],22,Confused,,2,0,Female,English,Chrome,Mac,1120,1792,6.6093166666666665,
66,Default,YDI,doctor,0.14,16,one_slider,[],22,Confused,,2,0,Female,English,Chrome,Mac,1120,1792,6.6093166666666665,
66,Default,YQA,choreographer,0.2,17,one_slider,[],22,Confused,,2,0,Female,English,Chrome,Mac,1120,1792,6.6093166666666665,
66,Default,NDA,bartender,0.12,18,one_slider,[],22,Confused,,2,0,Female,English,Chrome,Mac,1120,1792,6.6093166666666665,
66,Default,NQI,coach,0.16,19,one_slider,[],22,Confused,,2,0,Female,English,Chrome,Mac,1120,1792,6.6093166666666665,
66,Default,YQA,troopleader,0.08,20,one_slider,[],22,Confused,,2,0,Female,English,Chrome,Mac,1120,1792,6.6093166666666665,
66,Default,NDI,nutritionist,0.87,21,one_slider,[],22,Confused,,2,0,Female,English,Chrome,Mac,1120,1792,6.6093166666666665,
66,Default,NQA,groom,0.02,22,one_slider,[],22,Confused,,2,0,Female,English,Chrome,Mac,1120,1792,6.6093166666666665,
66,Default,filler,filler4,0.03,23,one_slider,[],22,Confused,,2,0,Female,English,Chrome,Mac,1120,1792,6.6093166666666665,
66,Default,filler,filler1,0.65,24,one_slider,[],22,Confused,,2,0,Female,English,Chrome,Mac,1120,1792,6.6093166666666665,
66,Default,NDA,stylist,0.74,25,one_slider,[],22,Confused,,2,0,Female,English,Chrome,Mac,1120,1792,6.6093166666666665,
66,Default,filler,filler5,0.56,26,one_slider,[],22,Confused,,2,0,Female,English,Chrome,Mac,1120,1792,6.6093166666666665,
66,Default,NDA,patient,0.87,27,one_slider,[],22,Confused,,2,0,Female,English,Chrome,Mac,1120,1792,6.6093166666666665,
66,Default,NQI,priest,0.78,28,one_slider,[],22,Confused,,2,0,Female,English,Chrome,Mac,1120,1792,6.6093166666666665,
66,Default,YQI,playwright,0.01,29,one_slider,[],22,Confused,,2,0,Female,English,Chrome,Mac,1120,1792,6.6093166666666665,
66,Default,YQI,conductor,0.14,30,one_slider,[],22,Confused,,2,0,Female,English,Chrome,Mac,1120,1792,6.6093166666666665,
66,Default,YQA,pianist,0.19,31,one_slider,[],22,Confused,,2,0,Female,English,Chrome,Mac,1120,1792,6.6093166666666665,
66,Default,YDA,travelagent,0.59,32,one_slider,[],22,Confused,,2,0,Female,English,Chrome,Mac,1120,1792,6.6093166666666665,
66,Default,NQI,supervisor,0,33,one_slider,[],22,Confused,,2,0,Female,English,Chrome,Mac,1120,1792,6.6093166666666665,
66,Default,YDI,artist,0.08,34,one_slider,[],22,Confused,,2,0,Female,English,Chrome,Mac,1120,1792,6.6093166666666665,
66,Default,YDI,queen,0.56,35,one_slider,[],22,Confused,,2,0,Female,English,Chrome,Mac,1120,1792,6.6093166666666665,
53,Default,,,0.98,,one_slider_practice,[],18,Yes,,2,2,Other,english,Chrome,Mac,900,1440,136.21143333333333,
53,Default,,,0.98,,one_slider_practice,[],18,Yes,,2,2,Other,english,Chrome,Mac,900,1440,136.21143333333333,
53,Default,filler,filler4,0,6,one_slider,[],18,Yes,,2,2,Other,english,Chrome,Mac,900,1440,136.21143333333333,
53,Default,YDI,artist,0.48,7,one_slider,[],18,Yes,,2,2,Other,english,Chrome,Mac,900,1440,136.21143333333333,
53,Default,YQI,supervisor,1,8,one_slider,[],18,Yes,,2,2,Other,english,Chrome,Mac,900,1440,136.21143333333333,
53,Default,NDA,conductor,0.98,9,one_slider,[],18,Yes,,2,2,Other,english,Chrome,Mac,900,1440,136.21143333333333,
53,Default,YQI,priest,0.3,10,one_slider,[],18,Yes,,2,2,Other,english,Chrome,Mac,900,1440,136.21143333333333,
53,Default,NDA,queen,0.97,11,one_slider,[],18,Yes,,2,2,Other,english,Chrome,Mac,900,1440,136.21143333333333,
53,Default,filler,filler1,0.9,12,one_slider,[],18,Yes,,2,2,Other,english,Chrome,Mac,900,1440,136.21143333333333,
53,Default,YDA,pianist,0.31,13,one_slider,[],18,Yes,,2,2,Other,english,Chrome,Mac,900,1440,136.21143333333333,
53,Default,filler,filler6,0,14,one_slider,[],18,Yes,,2,2,Other,english,Chrome,Mac,900,1440,136.21143333333333,
53,Default,YDI,doctor,0,15,one_slider,[],18,Yes,,2,2,Other,english,Chrome,Mac,900,1440,136.21143333333333,
53,Default,NDA,travelagent,0.78,16,one_slider,[],18,Yes,,2,2,Other,english,Chrome,Mac,900,1440,136.21143333333333,
53,Default,YQA,playwright,0.81,17,one_slider,[],18,Yes,,2,2,Other,english,Chrome,Mac,900,1440,136.21143333333333,
53,Default,YQA,pilot,0.56,18,one_slider,[],18,Yes,,2,2,Other,english,Chrome,Mac,900,1440,136.21143333333333,
53,Default,YDI,scientist,0.74,19,one_slider,[],18,Yes,,2,2,Other,english,Chrome,Mac,900,1440,136.21143333333333,
53,Default,NQI,professor,0.98,20,one_slider,[],18,Yes,,2,2,Other,english,Chrome,Mac,900,1440,136.21143333333333,
53,Default,NQA,fan,1,21,one_slider,[],18,Yes,,2,2,Other,english,Chrome,Mac,900,1440,136.21143333333333,
53,Default,YDA,nutritionist,0.71,22,one_slider,[],18,Yes,,2,2,Other,english,Chrome,Mac,900,1440,136.21143333333333,
53,Default,NQI,troopleader,0.99,23,one_slider,[],18,Yes,,2,2,Other,english,Chrome,Mac,900,1440,136.21143333333333,
53,Default,NDI,CEO,1,24,one_slider,[],18,Yes,,2,2,Other,english,Chrome,Mac,900,1440,136.21143333333333,
53,Default,filler,filler2,1,25,one_slider,[],18,Yes,,2,2,Other,english,Chrome,Mac,900,1440,136.21143333333333,
53,Default,filler,filler3,1,26,one_slider,[],18,Yes,,2,2,Other,english,Chrome,Mac,900,1440,136.21143333333333,
53,Default,NQI,coach,1,27,one_slider,[],18,Yes,,2,2,Other,english,Chrome,Mac,900,1440,136.21143333333333,
53,Default,NDI,patient,1,28,one_slider,[],18,Yes,,2,2,Other,english,Chrome,Mac,900,1440,136.21143333333333,
53,Default,YQI,bartender,0.16,29,one_slider,[],18,Yes,,2,2,Other,english,Chrome,Mac,900,1440,136.21143333333333,
53,Default,NQA,choreographer,1,30,one_slider,[],18,Yes,,2,2,Other,english,Chrome,Mac,900,1440,136.21143333333333,
53,Default,YQA,chef,1,31,one_slider,[],18,Yes,,2,2,Other,english,Chrome,Mac,900,1440,136.21143333333333,
53,Default,NQA,groom,1,32,one_slider,[],18,Yes,,2,2,Other,english,Chrome,Mac,900,1440,136.21143333333333,
53,Default,filler,filler5,0,33,one_slider,[],18,Yes,,2,2,Other,english,Chrome,Mac,900,1440,136.21143333333333,
53,Default,NDI,stylist,1,34,one_slider,[],18,Yes,,2,2,Other,english,Chrome,Mac,900,1440,136.21143333333333,
